Rede, Jogador, ID do Jogo, Stake, Data, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado, Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas
WPN,"HiThxBye",33317595,100.0,2025-03-30 22:09,1067,9.0,H,No Limit,Normal,-100.0,867,Multi-Entry,USD,,35650,8,,"OSS#260H - $150,000 GTD",617
WPN,"HiThxBye",33346432,100.0,2025-03-30 21:05,2591,9.0,H,No Limit,Normal,249.29,136,Multi-Entry,USD,1,43234,8,458.29,"OSS#257L - The Sunday Moneymaker $400,000 GTD",1753
WPN,"HiThxBye",33366752,50.0,2025-03-30 20:08,1599,5.0,H,No Limit,Normal,-50.0,417,Multi-Entry,USD,,34713,8,,"Mini Special - $100,000 GTD",691
WPN,"HiThxBye",33297508,100.0,2025-03-30 17:48,187,9.0,H,No Limit,Normal,-100.0,119,Satellite Bounty Multi-Entry,USD,,13431,8,,"OSS #2 - Mystery Bounty - $500K GTD [Flight]",69
WPN,"HiThxBye",33293932,30.0,2025-03-30 10:06,534,3.0,H,No Limit,Normal,-30.0,123,Satellite Bounty Multi-Entry,USD,,10862,8,,"OSS #3 - Squeeze MB - $200K LAST [Flight]",235
WPN,"HiThxBye",33297410,100.0,2025-03-28 18:48,68,9.0,H,No Limit,Normal,-100.0,28,Satellite Bounty Multi-Entry,USD,,13437,8,,"OSS #2 - Mystery Bounty - $500K GTD [Flight]",26
WPN,"HiThxBye",33363430,60.0,2025-03-28 18:22,279,6.0,H,No Limit,Normal,-60.0,258,Bounty Multi-Entry,USD,,24761,8,,"PKO - $15,000 GTD",82
WPN,"HiThxBye",33363627,30.0,2025-03-28 17:36,264,3.0,H,No Limit,Normal,-63.0,70,Multi-Entry,USD,1,18415,8,,"Mega Stack - $10,000 GTD",77
WPN,"HiThxBye",33363052,30.0,2025-03-28 17:35,712,3.0,H,No Limit,Normal,-63.0,626,Bounty Multi-Entry,USD,1,29136,8,,"PKO - $20,000 GTD",188
WPN,"HiThxBye",33362927,30.0,2025-03-28 16:50,311,3.0,H,No Limit,Normal,-63.0,220,Multi-Entry,USD,1,29104,8,,"The Marathon - $10,000 GTD",126
WPN,"HiThxBye",33362722,50.0,2025-03-28 13:51,213,5.0,H,No Limit,Normal,-105.0,166,Multi-Entry,USD,1,23802,8,,"$15,000 GTD",87
WPN,"HiThxBye",33297380,100.0,2025-03-27 18:52,70,9.0,H,No Limit,Normal,-209.0,46,Satellite Bounty Multi-Entry,USD,1,13637,8,,"OSS #2 - Mystery Bounty - $500K GTD [Flight]",31
WPN,"HiThxBye",33294153,30.0,2025-03-27 18:06,75,3.0,H,No Limit,Normal,-63.0,29,Satellite Bounty Multi-Entry,USD,1,10901,8,,"OSS #3 - Squeeze MB - $200K GTD [Flight]",30
WPN,"HiThxBye",33358943,50.0,2025-03-25 22:45,55,2.5,H,No Limit,Super Turbo,-50.0,54,Multi-Entry,USD,,8127,8,,"Downtime Hyper - $3,000 GTD",17
WPN,"HiThxBye",33353422,50.0,2025-03-25 22:25,311,5.0,H,No Limit,Normal,-20.81,61,Multi-Entry,USD,1,25827,8,84.19,"The Loncar Daily Double A - $25,000 GTD",191
WPN,"HiThxBye",33353549,50.0,2025-03-25 22:20,321,5.0,H,No Limit,Normal,-160.0,185,Multi-Entry,USD,2,23740,8,,"The Loncar Daily Double B - $25,000 GTD",209
WPN,"HiThxBye",33307758,30.0,2025-03-25 20:55,601,3.0,H,No Limit,Normal,-55.5,537,Bounty Multi-Entry,USD,1,26745,8,7.5,"OSS#187 PKO - $25,000 GTD",171
WPN,"HiThxBye",33297196,100.0,2025-03-25 20:48,33,9.0,H,No Limit,Normal,-100.0,19,Satellite Bounty Multi-Entry,USD,,13417,8,,"OSS #2 - Mystery Bounty - $500K GTD [Flight]",19
WPN,"HiThxBye",33354155,30.0,2025-03-25 19:33,20,1.5,H,No Limit,Super Turbo,-30.0,19,Bounty Multi-Entry,USD,,2898,8,,"Lightning PKO - $600 GTD",5
WPN,"HiThxBye",33318882,30.0,2025-03-25 18:31,846,3.0,H,No Limit,Normal,1523.68,6,Multi-Entry,USD,,32483,8,1553.68,"OSS#182H - $40,000 GTD",384
WPN,"HiThxBye",33335787,100.0,2025-03-23 21:03,2481,9.0,H,No Limit,Normal,-209.0,1127,Multi-Entry,USD,1,43129,8,,"OSS#138M - The Sunday Moneymaker $400,000 GTD",1667
WPN,"HiThxBye",33318055,60.0,2025-03-23 20:01,270,6.0,H,No Limit,Normal,237.4,34,,USD,,19918,8,297.4,"Route 66 - $100,000 GTD [Day2]",
WPN,"HiThxBye",33342232,50.0,2025-03-23 19:49,1475,5.0,H,No Limit,Normal,122.16,89,Multi-Entry,USD,,33587,8,172.16,"Mini Special - $100,000 GTD",631
WPN,"HiThxBye",33317463,60.0,2025-03-23 18:05,1895,6.0,H,No Limit,Normal,-60.0,1343,Bounty Multi-Entry,USD,,34542,8,,"OSS#137M PKO - $150,000 GTD",654
WPN,"HiThxBye",33316422,50.0,2025-03-21 23:01,351,5.0,H,No Limit,Normal,-50.0,155,Multi-Entry,USD,,26182,8,,"OSS#117B - The Loncar Daily Double - $30,000 GTD",195
WPN,"HiThxBye",33316375,100.0,2025-03-21 22:28,380,9.0,H,No Limit,Normal,-209.0,301,Multi-Entry,USD,1,32285,8,,"OSS#115H - $60,000 GTD",204
WPN,"HiThxBye",33316411,50.0,2025-03-21 22:12,335,5.0,H,No Limit,Normal,-160.0,223,Multi-Entry,USD,2,25057,8,,"OSS#117A - The Loncar Daily Double - $30,000 GTD",201
WPN,"HiThxBye",33318083,60.0,2025-03-21 21:53,23,6.0,H,No Limit,Normal,-60.0,1,Satellite Multi-Entry,USD,1,15806,8,66.0,"Route 66 - $100,000 GTD [Flight]",6
WPN,"HiThxBye",33336442,50.0,2025-03-20 22:47,324,5.0,H,No Limit,Normal,43.39,39,Multi-Entry,USD,,25379,8,93.39,"The Loncar Daily Double B - $25,000 GTD",204
WPN,"HiThxBye",33336336,50.0,2025-03-20 22:02,288,5.0,H,No Limit,Normal,-105.0,71,Multi-Entry,USD,1,24468,8,,"The Loncar Daily Double A - $25,000 GTD",204
WPN,"HiThxBye",33321404,30.0,2025-03-20 21:30,641,3.0,H,No Limit,Normal,249.77,19,Bounty Multi-Entry,USD,,28812,8,279.77,"OSS#108H PKO - $25,000 GTD",273
WPN,"HiThxBye",33316148,100.0,2025-03-20 20:29,399,9.0,H,No Limit,Normal,-100.0,389,Multi-Entry,USD,,26656,8,,"OSS#107L - $60,000 GTD",249
WPN,"HiThxBye",33315880,50.0,2025-03-20 20:08,204,2.5,H,No Limit,Super Turbo,-90.0,68,Bounty Multi-Entry,USD,1,10403,8,12.5,"OSS#112 PKO - $10,000 GTD Hyper",44
WPN,"HiThxBye",33313960,50.0,2025-03-20 18:33,668,5.0,H,No Limit,Normal,-105.0,363,Multi-Entry,USD,1,26911,8,,"OSS#105H - $40,000 GTD",331
WPN,"HiThxBye",33329912,50.0,2025-03-18 22:34,339,5.0,H,No Limit,Normal,-6.31,34,Multi-Entry,USD,1,24576,8,98.69,"The Loncar Daily Double B - $25,000 GTD",219
WPN,"HiThxBye",33329804,50.0,2025-03-18 21:28,314,5.0,H,No Limit,Normal,44.01,18,Multi-Entry,USD,1,22430,8,149.01,"The Loncar Daily Double A - $25,000 GTD",216
WPN,"HiThxBye",33329287,100.0,2025-03-18 19:35,133,9.0,H,No Limit,Normal,-100.0,133,6-Max Multi-Entry,USD,,23454,6,,"$20,000 GTD 6-Max",89
WPN,"HiThxBye",33330620,30.0,2025-03-18 19:29,16,1.5,H,No Limit,Super Turbo,97.2,2,Bounty Multi-Entry,USD,,2653,8,127.2,"Lightning PKO - $600 GTD",5
WPN,"HiThxBye",33307719,100.0,2025-03-18 19:12,518,9.0,H,No Limit,Normal,-209.0,382,Multi-Entry,USD,1,32829,8,,"OSS#62 - $75,000 GTD",313
WPN,"HiThxBye",33318884,30.0,2025-03-18 18:17,892,3.0,H,No Limit,Normal,-30.0,372,Multi-Entry,USD,,31662,8,,"OSS#61H - $40,000 GTD",436
WPN,"HiThxBye",33326324,50.0,2025-03-17 23:02,307,5.0,H,No Limit,Normal,118.31,17,Multi-Entry,USD,,26235,8,168.31,"The Loncar Daily Double B - $25,000 GTD",206
WPN,"HiThxBye",33326218,50.0,2025-03-17 22:06,292,5.0,H,No Limit,Normal,-105.0,241,Multi-Entry,USD,1,24715,8,,"The Loncar Daily Double A - $25,000 GTD",179
WPN,"HiThxBye",33310649,100.0,2025-03-17 20:10,269,9.0,H,No Limit,Normal,-209.0,222,6-Max Multi-Entry,USD,1,25557,6,,"OSS#46M - $40,000 GTD 6-Max",148
WPN,"HiThxBye",33310542,100.0,2025-03-17 19:12,603,9.0,H,No Limit,Normal,-209.0,336,Multi-Entry,USD,1,32858,8,,"OSS#44M - $75,000 GTD",325
WPN,"HiThxBye",33309841,30.0,2025-03-17 19:04,1084,3.0,H,No Limit,Normal,6152.26,2,Multi-Entry,USD,,34466,8,6182.26,"OSS#43H - $40,000 GTD",477
WPN,"HiThxBye",33305299,100.0,2025-03-16 22:25,1084,9.0,H,No Limit,Normal,-100.0,1069,Multi-Entry,USD,,36641,8,,"OSS#22H - $150,000 GTD",628
WPN,"HiThxBye",33311751,40.0,2025-03-16 21:23,1272,4.0,H,No Limit,Normal,-84.0,985,Multi-Entry,USD,1,32884,8,,"OSS#22L - $75,000 GTD",622
WPN,"HiThxBye",33317375,100.0,2025-03-16 20:46,2459,9.0,H,No Limit,Normal,-209.0,1095,Multi-Entry,USD,1,42113,8,,"OSS#16M - The Sunday Moneymaker $400,000 GTD",1609
WPN,"HiThxBye",33317950,50.0,2025-03-16 19:51,1389,5.0,H,No Limit,Normal,-50.0,906,Multi-Entry,USD,,33718,8,,"Mini Special - $100,000 GTD",587
WPN,"HiThxBye",33293562,60.0,2025-03-16 19:42,261,6.0,H,No Limit,Normal,237.4,38,,USD,,18745,8,297.4,"Route 66 - $100,000 GTD [Day2]",
WPN,"HiThxBye",33315392,50.0,2025-03-14 22:25,309,5.0,H,No Limit,Normal,-50.0,219,Multi-Entry,USD,,24056,8,,"The Loncar Daily Double B - $20,000 GTD",162
WPN,"HiThxBye",33315001,100.0,2025-03-14 21:47,295,9.0,H,No Limit,Normal,92.46,33,Multi-Entry,USD,,29849,8,192.46,"$40,000 GTD",138
WPN,"HiThxBye",33315299,50.0,2025-03-14 21:27,304,5.0,H,No Limit,Normal,-50.0,193,Multi-Entry,USD,,22358,8,,"The Loncar Daily Double A - $20,000 GTD",154
WPN,"HiThxBye",33311077,50.0,2025-03-13 22:38,310,5.0,H,No Limit,Normal,-105.0,174,Multi-Entry,USD,1,24832,8,,"The Loncar Daily Double B - $25,000 GTD",196
WPN,"HiThxBye",33310964,50.0,2025-03-13 22:13,318,5.0,H,No Limit,Normal,-105.0,248,Multi-Entry,USD,1,25101,8,,"The Loncar Daily Double A - $25,000 GTD",207
WPN,"HiThxBye",33293616,60.0,2025-03-13 21:54,28,6.0,H,No Limit,Normal,6.0,3,Satellite Multi-Entry,USD,,15883,8,66.0,"Route 66 - $100,000 GTD [Flight]",17
WPN,"HiThxBye",33310537,100.0,2025-03-13 20:21,362,9.0,H,No Limit,Normal,117.14,40,Multi-Entry,USD,,26182,8,217.14,"Big Poker Thursdays - $50,000 GTD",206
WPN,"HiThxBye",33310185,50.0,2025-03-13 18:08,336,5.0,H,No Limit,Normal,112.05,15,Multi-Entry,USD,,25398,8,162.05,"$20,000 GTD",128
WPN,"HiThxBye",33304762,50.0,2025-03-11 22:37,313,5.0,H,No Limit,Normal,-105.0,272,Multi-Entry,USD,1,24754,8,,"The Loncar Daily Double B - $25,000 GTD",182
WPN,"HiThxBye",33304652,50.0,2025-03-11 22:12,294,5.0,H,No Limit,Normal,-105.0,206,Multi-Entry,USD,1,25068,8,,"The Loncar Daily Double A - $25,000 GTD",180
WPN,"HiThxBye",33304234,15.0,2025-03-11 19:48,403,1.5,H,No Limit,Normal,-31.5,163,Multi-Entry,USD,1,24209,8,,"$6,000 GTD",152
WPN,"HiThxBye",33304493,20.0,2025-03-11 19:12,130,2.0,H,No Limit,Turbo,-42.0,67,Multi-Entry,USD,1,16950,8,,"$3,000 GTD 1RE",28
WPN,"HiThxBye",33305166,30.0,2025-03-11 18:26,20,1.5,H,No Limit,Super Turbo,-30.0,15,Bounty Multi-Entry,USD,,2476,8,,"Lightning PKO - $600 GTD",7
WPN,"HiThxBye",33304233,40.0,2025-03-11 18:10,198,4.0,H,No Limit,Normal,-40.0,66,Multi-Entry,USD,,18301,8,,"Mega Stack - $10,000 GTD",59
WPN,"HiThxBye",33303670,30.0,2025-03-11 16:42,476,3.0,H,No Limit,Normal,-30.0,235,Multi-Entry,USD,,25937,8,,"$20,000 GTD",193
WPN,"HiThxBye",33301542,50.0,2025-03-10 22:09,306,5.0,H,No Limit,Normal,33.85,46,Multi-Entry,USD,,23049,8,83.85,"The Loncar Daily Double B - $25,000 GTD",166
WPN,"HiThxBye",33301464,50.0,2025-03-10 21:48,282,5.0,H,No Limit,Normal,-160.0,131,Multi-Entry,USD,2,23627,8,,"The Loncar Daily Double A - $25,000 GTD",203
WPN,"HiThxBye",33301100,15.0,2025-03-10 19:30,397,1.5,H,No Limit,Normal,-31.5,194,Multi-Entry,USD,1,23111,8,,"$6,000 GTD",154
WPN,"HiThxBye",33301336,20.0,2025-03-10 18:53,128,2.0,H,No Limit,Turbo,523.52,2,Multi-Entry,USD,,15821,8,543.52,"$3,000 GTD 1RE",26
WPN,"HiThxBye",33301099,40.0,2025-03-10 18:18,202,4.0,H,No Limit,Normal,1668.5,2,Multi-Entry,USD,1,18824,8,1752.5,"Mega Stack - $10,000 GTD",55
WPN,"HiThxBye",33300461,30.0,2025-03-10 16:41,569,3.0,H,No Limit,Normal,19.58,90,Multi-Entry,USD,,25898,8,49.58,"$20,000 GTD",198
WPN,"HiThxBye",33292495,100.0,2025-03-09 20:33,2247,9.0,H,No Limit,Normal,-100.0,634,Multi-Entry,USD,,41331,8,,"The Sunday Moneymaker - $300,000 GTD",1490
WPN,"HiThxBye",33293049,50.0,2025-03-09 19:55,1634,5.0,H,No Limit,Normal,-105.0,478,Multi-Entry,USD,1,33921,8,,"Mini Special - $100,000 GTD",753
WPN,"HiThxBye",33292777,30.0,2025-03-09 18:31,1701,3.0,H,No Limit,Normal,-63.0,660,Multi-Entry,USD,1,36104,8,,"Drew's Derby - $75,000 GTD",826
WPN,"HiThxBye",33271358,60.0,2025-03-09 14:04,242,6.0,H,No Limit,Normal,-126.0,185,Satellite Multi-Entry,USD,1,5659,8,,"Route 66 - $100K GTD LAST CHANCE Hyper [Flight]",76
WPN,"HiThxBye",33292803,60.0,2025-03-07 18:54,47,6.0,H,No Limit,Normal,-60.0,47,Satellite Multi-Entry,USD,,15894,8,,"Route 66 - $100,000 GTD [Flight]",11
WPN,"HiThxBye",33292789,60.0,2025-03-07 15:30,47,6.0,H,No Limit,Normal,-60.0,44,Satellite Multi-Entry,USD,,15931,8,,"Route 66 - $100,000 GTD [Flight]",12
WPN,"HiThxBye",33292720,60.0,2025-03-06 18:54,34,6.0,H,No Limit,Normal,-60.0,26,Satellite Multi-Entry,USD,,15870,8,,"Route 66 - $100,000 GTD [Flight]",13
WPN,"HiThxBye",33286646,50.0,2025-03-06 18:24,328,5.0,H,No Limit,Normal,-105.0,315,Multi-Entry,USD,1,26348,8,,"$20,000 GTD",149
WPN,"HiThxBye",33286648,15.0,2025-03-06 17:50,453,1.5,H,No Limit,Normal,-31.5,333,Multi-Entry,USD,1,24323,8,,"$7,500 GTD",168
WPN,"HiThxBye",33286275,50.0,2025-03-06 16:54,796,5.0,H,No Limit,Normal,-105.0,693,Multi-Entry,USD,1,33865,8,,"Big Poker Thursdays - $50,000 GTD",431
WPN,"HiThxBye",33286262,15.0,2025-03-06 16:23,817,1.5,H,No Limit,Normal,-31.5,457,Multi-Entry,USD,1,32910,8,,"Big Poker Thursdays - $15,000 GTD",363
WPN,"HiThxBye",33280820,15.0,2025-03-04 19:23,317,1.5,H,No Limit,Normal,14.47,27,Multi-Entry,USD,,22698,8,29.47,"$6,000 GTD",125
WPN,"HiThxBye",33280819,40.0,2025-03-04 18:30,200,4.0,H,No Limit,Normal,-84.0,149,Multi-Entry,USD,1,19502,8,,"Mega Stack - $10,000 GTD",67
WPN,"HiThxBye",33281046,50.0,2025-03-04 17:52,80,5.0,H,No Limit,Turbo,-50.0,66,Multi-Entry,USD,,12136,8,,"Turbo - $5,000 GTD",25
WPN,"HiThxBye",33280247,30.0,2025-03-04 16:24,416,3.0,H,No Limit,Normal,-30.0,197,Multi-Entry,USD,,24889,8,,"$20,000 GTD",174
WPN,"HiThxBye",33280022,60.0,2025-03-04 15:55,403,6.0,H,No Limit,Normal,-126.0,99,Multi-Entry,USD,1,31204,8,,"$40,000 GTD",220
WPN,"HiThxBye",33280019,15.0,2025-03-04 14:16,435,1.5,H,No Limit,Normal,-15.0,185,Multi-Entry,USD,,25300,8,,"$10,000 GTD",173
WPN,"HiThxBye",33271371,60.0,2025-03-03 20:52,20,6.0,H,No Limit,Normal,-126.0,19,Satellite Multi-Entry,USD,1,15721,8,,"Route 66 - $100,000 GTD [Flight]",6
WPN,"HiThxBye",33277783,15.0,2025-03-03 20:03,321,1.5,H,No Limit,Normal,-31.5,284,Multi-Entry,USD,1,25096,8,,"$6,000 GTD",109
WPN,"HiThxBye",33278008,50.0,2025-03-03 18:12,74,5.0,H,No Limit,Turbo,-50.0,46,Multi-Entry,USD,,13379,8,,"Turbo - $5,000 GTD",16
WPN,"HiThxBye",33277782,40.0,2025-03-03 18:04,170,4.0,H,No Limit,Normal,-84.0,140,Multi-Entry,USD,1,17990,8,,"Mega Stack - $10,000 GTD",45
WPN,"HiThxBye",33278401,30.0,2025-03-03 17:29,21,1.5,H,No Limit,Super Turbo,-30.0,21,Bounty Multi-Entry,USD,,2670,8,,"Lightning PKO - $600 GTD",7
WPN,"HiThxBye",33276949,60.0,2025-03-03 16:42,532,6.0,H,No Limit,Normal,44.47,82,Multi-Entry,USD,,34059,8,104.47,"$40,000 GTD",276
WPN,"HiThxBye",33277194,30.0,2025-03-03 16:34,536,3.0,H,No Limit,Normal,-30.0,131,Multi-Entry,USD,,25470,8,,"$20,000 GTD",222
WPN,"HiThxBye",33276946,15.0,2025-03-03 14:35,571,1.5,H,No Limit,Normal,-15.0,344,Multi-Entry,USD,,26415,8,,"$10,000 GTD",205
WPN,"HiThxBye",33271209,80.0,2025-03-02 21:26,820,8.0,H,No Limit,Normal,-80.0,783,Multi-Entry,USD,,29490,8,,"The Encore - $100,000 GTD",465
WPN,"HiThxBye",33271208,40.0,2025-03-02 21:23,839,4.0,H,No Limit,Normal,-40.0,623,Multi-Entry,USD,,29319,8,,"Curtain Call - $50,000 GTD",404
WPN,"HiThxBye",33246481,60.0,2025-03-02 20:30,310,6.0,H,No Limit,Normal,-60.0,274,,USD,,21614,8,,"Route 66 - $100,000 GTD [Day2]",
WPN,"HiThxBye",33270713,50.0,2025-03-02 20:20,1513,5.0,H,No Limit,Normal,-105.0,407,Multi-Entry,USD,1,35417,8,,"Mini Special - $100,000 GTD",700
WPN,"HiThxBye",33270843,100.0,2025-03-02 20:18,2222,9.0,H,No Limit,Normal,-209.0,2024,Multi-Entry,USD,1,40428,8,,"The Sunday Moneymaker - $300,000 GTD",1379
WPN,"HiThxBye",33270467,30.0,2025-03-02 18:53,1651,3.0,H,No Limit,Normal,-63.0,672,Multi-Entry,USD,1,37409,8,,"Drew's Derby - $75,000 GTD",861
WPN,"HiThxBye",33246526,60.0,2025-03-02 14:03,242,6.0,H,No Limit,Normal,6.0,19,Satellite Multi-Entry,USD,,5637,8,66.0,"Route 66 - $100K GTD LAST CHANCE Hyper [Flight]",76
WPN,"HiThxBye",33246524,60.0,2025-02-28 18:55,55,6.0,H,No Limit,Normal,-60.0,46,Satellite Multi-Entry,USD,,15912,8,,"Route 66 - $100,000 GTD [Flight]",10
WPN,"HiThxBye",33267700,30.0,2025-02-28 18:10,239,3.0,H,No Limit,Normal,-63.0,50,Multi-Entry,USD,1,20458,8,,"Mega Stack - $10,000 GTD",75
WPN,"HiThxBye",33271046,30.0,2025-02-28 16:48,276,3.0,H,No Limit,Normal,-30.0,81,Multi-Entry,USD,,29017,8,,"The Marathon - $10,000 GTD",94
WPN,"HiThxBye",33246518,60.0,2025-02-27 18:55,50,6.0,H,No Limit,Normal,-60.0,31,Satellite Multi-Entry,USD,,15942,8,,"Route 66 - $100,000 GTD [Flight]",23
WPN,"HiThxBye",33264224,50.0,2025-02-27 18:42,298,5.0,H,No Limit,Normal,-50.0,222,Multi-Entry,USD,,27427,8,,"$20,000 GTD",158
WPN,"HiThxBye",33264225,15.0,2025-02-27 17:40,400,1.5,H,No Limit,Normal,-15.0,293,Multi-Entry,USD,,23702,8,,"$7,500 GTD",146
WPN,"HiThxBye",33269227,50.0,2025-02-27 16:29,757,5.0,H,No Limit,Normal,-50.0,493,Multi-Entry,USD,,32348,8,,"Big Poker Thursdays - $50,000 GTD",419
WPN,"HiThxBye",33263752,15.0,2025-02-27 15:20,791,1.5,H,No Limit,Normal,-31.5,546,Multi-Entry,USD,1,29154,8,,"Big Poker Thursdays - $15,000 GTD",297
WPN,"HiThxBye",33258848,30.0,2025-02-25 20:07,46,1.5,H,No Limit,Super Turbo,-30.0,35,6-Max Bounty Multi-Entry,USD,,7350,6,,"PKO Hyper - $1,500 GTD 6-Max",6
WPN,"HiThxBye",33257771,15.0,2025-02-25 20:05,404,1.5,H,No Limit,Normal,-15.0,320,Multi-Entry,USD,,25244,8,,"$6,000 GTD",151
WPN,"HiThxBye",33258649,20.0,2025-02-25 20:04,197,1.0,H,No Limit,Super Turbo,-20.0,172,Bounty Multi-Entry,USD,,10153,8,,"PKO Hyper - $5,000 GTD",54
WPN,"HiThxBye",33246517,60.0,2025-02-25 18:55,27,6.0,H,No Limit,Normal,-60.0,11,Satellite Multi-Entry,USD,,15900,8,,"Route 66 - $100,000 GTD [Flight]",15
WPN,"HiThxBye",33257770,40.0,2025-02-25 18:08,211,4.0,H,No Limit,Normal,-84.0,176,Multi-Entry,USD,1,18194,8,,"Mega Stack - $10,000 GTD",68
WPN,"HiThxBye",33258614,30.0,2025-02-25 17:51,27,1.5,H,No Limit,Super Turbo,571.21,1,Bounty Multi-Entry,USD,,2768,8,601.21,"Lightning PKO - $1,500 GTD",10
WPN,"HiThxBye",33258291,30.0,2025-02-25 16:35,29,1.5,H,No Limit,Super Turbo,94.58,4,Bounty Multi-Entry,USD,,3041,8,124.58,"Lightning PKO - $1,000 GTD",5
WPN,"HiThxBye",33257012,30.0,2025-02-25 16:33,520,3.0,H,No Limit,Normal,-30.0,142,Multi-Entry,USD,,25385,8,,"$20,000 GTD",211
WPN,"HiThxBye",33257894,30.0,2025-02-25 14:24,21,1.5,H,No Limit,Super Turbo,-30.0,20,Bounty Multi-Entry,USD,,2396,8,,"Lightning PKO - $1,000 GTD",13
WPN,"HiThxBye",33257536,30.0,2025-02-25 12:27,21,1.5,H,No Limit,Super Turbo,-22.5,15,Bounty Multi-Entry,USD,,2548,8,7.5,"Lightning PKO - $1,000 GTD",6
WPN,"HiThxBye",33257303,30.0,2025-02-25 11:34,24,1.5,H,No Limit,Super Turbo,-30.0,22,Bounty Multi-Entry,USD,,2992,8,,"Lightning PKO - $1,000 GTD",6
WPN,"HiThxBye",33257182,30.0,2025-02-25 10:53,17,1.5,H,No Limit,Super Turbo,-61.5,17,Bounty Multi-Entry,USD,1,2312,8,,"Lightning PKO - $1,000 GTD",5
WPN,"HiThxBye",33254950,30.0,2025-02-24 20:13,40,1.5,H,No Limit,Super Turbo,-30.0,37,6-Max Bounty Multi-Entry,USD,,7722,6,,"PKO Hyper - $1,500 GTD 6-Max",6
WPN,"HiThxBye",33253943,15.0,2025-02-24 20:10,377,1.5,H,No Limit,Normal,-15.0,94,Multi-Entry,USD,,25537,8,,"$6,000 GTD",174
WPN,"HiThxBye",33253942,40.0,2025-02-24 18:15,195,4.0,H,No Limit,Normal,-40.0,156,Multi-Entry,USD,,18614,8,,"Mega Stack - $10,000 GTD",61
WPN,"HiThxBye",33254757,30.0,2025-02-24 17:54,34,1.5,H,No Limit,Super Turbo,464.39,1,Bounty Multi-Entry,USD,1,2964,8,525.89,"Lightning PKO - $1,500 GTD",12
WPN,"HiThxBye",33253298,30.0,2025-02-24 17:13,564,3.0,H,No Limit,Normal,1798.63,4,Multi-Entry,USD,,27789,8,1828.63,"$20,000 GTD",216
WPN,"HiThxBye",33246302,80.0,2025-02-23 21:06,867,8.0,H,No Limit,Normal,-80.0,789,Multi-Entry,USD,,28262,8,,"The Encore - $100,000 GTD",474
WPN,"HiThxBye",33253621,100.0,2025-02-23 20:54,2582,9.0,H,No Limit,Normal,-209.0,814,Multi-Entry,USD,1,42592,8,,"The Sunday Moneymaker - $400,000 GTD",1754
WPN,"HiThxBye",33245679,50.0,2025-02-23 20:18,1770,5.0,H,No Limit,Normal,85.96,155,Multi-Entry,USD,,35328,8,135.96,"Mini Special - $100,000 GTD",883
WPN,"HiThxBye",33220942,60.0,2025-02-23 20:13,327,6.0,H,No Limit,Normal,236.67,53,,USD,,20615,8,296.67,"Route 66 - $100,000 GTD [Day2]",
WPN,"HiThxBye",33245351,30.0,2025-02-23 18:38,1950,3.0,H,No Limit,Normal,-63.0,1734,Multi-Entry,USD,1,36534,8,,"Drew's Derby - $75,000 GTD",1023
WPN,"HiThxBye",33220992,60.0,2025-02-23 13:34,442,6.0,H,No Limit,Normal,6.0,30,Satellite Multi-Entry,USD,,16140,8,66.0,"Route 66 - $100,000 GTD Last [Flight]",154
WPN,"HiThxBye",33220352,50.0,2025-02-16 22:32,1468,5.0,H,No Limit,Normal,-105.0,628,Multi-Entry,USD,1,41256,8,,"Special BIG10 - $100,000 GTD",727
WPN,"HiThxBye",33220515,100.0,2025-02-16 21:47,2268,9.0,H,No Limit,Normal,-209.0,1815,Multi-Entry,USD,1,42123,8,,"The Sunday Moneymaker - $300,000 GTD",1521
WPN,"HiThxBye",33196856,60.0,2025-02-16 14:04,287,6.0,H,No Limit,Normal,-60.0,258,Satellite Multi-Entry,USD,,5653,8,,"Route 66 - $100K GTD LAST CHANCE Hyper [Flight]",82
WPN,"HiThxBye",33196866,60.0,2025-02-16 13:34,442,6.0,H,No Limit,Normal,-60.0,422,Satellite Multi-Entry,USD,,16170,8,,"Route 66 - $100,000 GTD Last [Flight]",175
WPN,"HiThxBye",33216964,30.0,2025-02-14 19:50,241,3.0,H,No Limit,Normal,-30.0,92,Multi-Entry,USD,,26409,8,,"Mega Stack - $10,000 GTD",102
WPN,"HiThxBye",33214028,40.0,2025-02-13 20:32,225,4.0,H,No Limit,Normal,-128.0,87,Multi-Entry,USD,2,25323,8,,"Mega Stack - $12,500 GTD",101
WPN,"HiThxBye",33213447,30.0,2025-02-13 19:03,851,3.0,H,No Limit,Normal,6.9,143,Bounty Multi-Entry,USD,,32325,8,36.9,"Big Poker Thursdays PKO - $30,000 GTD",368
WPN,"HiThxBye",33204169,20.0,2025-02-10 22:29,258,2.0,H,No Limit,Normal,-20.0,188,Multi-Entry,USD,,28759,8,,"$5,000 GTD 1RE",76
WPN,"HiThxBye",33204398,50.0,2025-02-10 22:22,363,5.0,H,No Limit,Normal,-105.0,273,Multi-Entry,USD,1,23877,8,,"The Loncar Daily Double B - $25,000 GTD",224
WPN,"HiThxBye",33204297,50.0,2025-02-10 22:08,354,5.0,H,No Limit,Normal,-105.0,287,Multi-Entry,USD,1,24833,8,,"The Loncar Daily Double A - $25,000 GTD",209
